case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,25,0.46317991631799166,1.3819711910159905e-05,3.4549279775399762e-06,0,0,169190.69512057788,533578.91765594447,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,26,0.47970711297071134,1.4312827195120445e-05,3.5782067987801112e-06,0,0,164813.77546549335,522635.91479680955,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,27,0.49623430962343101,1.4805942480080983e-05,3.7014856200202458e-06,0,0,160657.60466026573,512132.7447784234,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,28,0.51276150627615069,1.5299057765041523e-05,3.8247644412603808e-06,0,0,156705.89335974256,502043.41266304272,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,29,0.52928870292887042,1.5792173050002063e-05,3.9480432625005157e-06,0,0,152943.91642645778,492343.9324020301,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,30,0.54581589958159005,1.62852883349626e-05,4.0713220837406499e-06,0,0,149358.32957575744,483012.13645528787,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,31,0.56234309623430978,1.677840361992314e-05,4.1946009049807849e-06,0,0,145937.01122134371,474027.50665859337,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,32,0.5788702928870294,1.727151890488368e-05,4.3178797262209199e-06,0,0,142668.92557090372,465371.02362269413,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,33,0.59539748953974903,1.7764634189844216e-05,4.441158547461054e-06,0,0,139544.00371369248,457025.03233771556,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,34,0.61192468619246876,1.8257749474804756e-05,4.564437368701189e-06,0,0,136553.04000061334,448973.12198433501,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,35,0.62845188284518838,1.8750864759765293e-05,4.6877161899413232e-06,0,0,133687.60147050454,441200.01822998188,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,36,0.64497907949790811,1.9243980044725833e-05,4.8109950111814582e-06,0,0,130939.94844567969,433691.48652273521,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,37,0.66150627615062774,1.9737095329686373e-05,4.9342738324215931e-06,0,0,128302.9647221693,426434.24509469821,nan,nan,nan,nan,nan,nan
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,38,0.67803347280334736,2.0230210614646909e-05,5.0575526536617273e-06,0,1,125770.0960287788,419415.88655624149,9414600.9903157018,-0.08084621767327678,2.48783439871576e-06,2.48783439871576e-06,1.4260690927881944e-07,2.6019540802755025e-05
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,39,0.69456066945606709,2.0723325899607449e-05,5.1808314749018623e-06,0,1,123335.29563442348,412624.80710740812,9414933.2861797065,-0.045573142354997674,2.4831778917510118e-06,2.4831778917510118e-06,1.4259871637873707e-07,1.1844880305561084e-05
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,40,0.71108786610878671,2.1216441184567986e-05,5.3041102961419964e-06,0,1,120992.9761534459,406050.14251688961,9415249.5235807654,-0.012003510387964251,2.4788080492377369e-06,2.4788080492377369e-06,1.4259091329426826e-07,8.9406832945678953e-06
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,41,0.72761506276150645,2.1709556469528529e-05,5.4273891173821323e-06,1,1,118737.96674031016,399681.71012558026,9415550.7239698805,0.019970942098557046,2.4747013693407025e-06,2.4747013693407025e-06,1.4258347566287441e-07,7.5289582271481685e-06
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,42,0.74414225941422607,2.2202671754489066e-05,5.5506679386222664e-06,1,1,116565.47498342588,393509.95622350584,9415837.8285843004,0.050449985230046554,2.470836751404502e-06,2.470836751404502e-06,1.425763809973932e-07,6.6612408361667293e-06
SG-006j,SG-006j,rectangular,default,E_y_1_1,closed_form,E_y,1,1,43,0.76066945606694569,2.2695787039449602e-05,5.6739467598624006e-06,1,1,114471.05290707035,387525.90822813869,9416111.7059167568,0.07952568544431031,2.467195202984257e-06,2.467195202984257e-06,1.4256960851530644e-07,6.062228971772768e-06
