case_id,line_kind,line_id,mode_family,p,q,c_value,sample_index,x,y
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,225,0.10460251046025104,0.058577405857740628
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,226,0.10506741050674105,0.054393305439330519
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,227,0.10553231055323105,0.050209205020920522
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,228,0.10599721059972106,0.046025104602510414
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,229,0.10646211064621106,0.041841004184100528
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,230,0.10692701069270107,0.037656903765690419
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,231,0.10739191073919106,0.033472803347280422
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,232,0.10785681078568107,0.029288702928870314
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,233,0.10832171083217107,0.025104602510460428
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,234,0.10878661087866109,0.020920502092050208
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,235,0.10925151092515109,0.016736401673640211
