case_id,curve_id,solver_model,mode_family,p,q,sample_index,a_over_A,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,52,1.7616666666666669,1.9258827736896611e-06,9.6294138684483057e-07,0,1,2329609.9898958146,2299310.5335657476,8838129.2123964503,-0.29736010257400486
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,53,1.7945833333333336,1.9618678113248274e-06,9.8093390566241371e-07,0,1,2303143.3673317088,2272709.6507870574,8851935.4427458178,-0.26778562966155645
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,54,1.8275000000000003,1.9978528489599937e-06,9.9892642447999685e-07,0,1,2277043.7762564532,2246533.5963609582,8865359.4428673629,-0.23898567268749377
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,55,1.8604166666666668,2.03383788659516e-06,1.01691894329758e-06,0,1,2251323.2885583155,2220788.372464153,8878405.3784971572,-0.21095500247274196
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,56,1.8933333333333335,2.0698229242303263e-06,1.0349114621151631e-06,0,1,2225990.935990253,2195477.4682233566,8891078.82369834,-0.18368520008000297
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,57,1.9262500000000002,2.1058079618654925e-06,1.0529039809327463e-06,0,1,2201053.1540398994,2170602.2703203242,8903386.4572406113,-0.15716529430185233
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,58,1.9591666666666669,2.1417929995006588e-06,1.0708964997503294e-06,0,1,2176514.1634226935,2146162.4099733164,8915335.8106266651,-0.13138229471488966
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,59,1.9920833333333337,2.1777780371358251e-06,1.0888890185679126e-06,0,1,2152376.2982922527,2122156.0566214342,8926935.0592293981,-0.10632163711708364
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,60,2.0250000000000004,2.2137630747709918e-06,1.1068815373854959e-06,0,1,2128640.2888582861,2098580.1668257397,8938192.8494444136,-0.081967555375839052
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,61,2.0579166666666668,2.2497481124061577e-06,1.1248740562030788e-06,0,1,2105305.5049284594,2075430.6954766,8949118.1559411604,-0.058303391430146172
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,62,2.0908333333333333,2.2857331500413239e-06,1.142866575020662e-06,0,1,2082370.1659151143,2052702.7751677115,8959720.1640860252,-0.03531185326450318
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,63,2.1237500000000002,2.3217181876764906e-06,1.1608590938382453e-06,0,1,2059831.522013335,2030390.8686444946,8970008.173421558,-0.012975229092746296
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,64,2.1566666666666667,2.3577032253116565e-06,1.1788516126558283e-06,1,1,2037686.0105746994,2008488.8984309419,8979991.5187594742,0.0087244353258956065
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,65,2.1895833333333332,2.3936882629468228e-06,1.1968441314734114e-06,1,1,2015929.3910953314,1986990.3570803339,8989679.5060108807,0.029805190426769896
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,66,2.2225000000000001,2.4296733005819891e-06,1.2148366502909945e-06,1,1,1994556.8617723174,1965888.400921532,8999081.3603435885,0.050285062741741701
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,67,2.2554166666666666,2.4656583382171553e-06,1.2328291691085777e-06,1,1,1973563.1601179698,1945175.9297713989,9008206.1846444998,0.070181956835673825
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,68,2.2883333333333336,2.501643375852322e-06,1.250821687926161e-06,1,1,1952942.649813985,1924845.654649999,9017062.9265918303,0.08951357579849388
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,69,2.32125,2.5376284134874879e-06,1.268814206743744e-06,1,1,1932689.3956415649,1904890.1552543051,9025660.3529156875,0.10829735735969678
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,70,2.354166666666667,2.5736134511226546e-06,1.2868067255613273e-06,1,1,1912797.2280949107,1885301.9286670904,9034007.0296497364,0.12655042314016096
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,71,2.3870833333333334,2.6095984887578209e-06,1.3047992443789104e-06,1,1,1893259.7990443206,1866073.4305660184,9042111.3073696736,0.14428953894452387
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,72,2.4199999999999999,2.6455835263929867e-06,1.3227917631964934e-06,1,1,1874070.6296400963,1847197.1099966704,9049981.3105743267,0.16153108432081043
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,73,2.4529166666666669,2.6815685640281534e-06,1.3407842820140767e-06,1,1,1855223.1514837304,1828665.4386360401,9057624.9304959141,0.17829102987865483
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,74,2.4858333333333333,2.7175536016633197e-06,1.3587768008316599e-06,1,1,1836710.7419439126,1810470.9353122939,9065049.8207467962,0.19458492110511164
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,75,2.5187500000000003,2.7535386392984864e-06,1.3767693196492432e-06,1,1,1818526.7543978549,1792606.1864694864,9072263.3952930849,0.21042786758559859
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,76,2.5516666666666667,2.7895236769336523e-06,1.3947618384668261e-06,1,1,1800664.5440470804,1775063.8631365476,9079272.8283383325,0.22583453673056031
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,77,2.5845833333333332,2.8255087145688186e-06,1.4127543572844093e-06,1,1,1783117.4898993515,1757836.7348951665,9086085.055758195,0.24081915122680947
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,78,2.6175000000000002,2.8614937522039853e-06,1.4307468761019926e-06,1,1,1765879.0134107077,1740917.6812771775,9092706.7777871508,0.25539548955824343
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,79,2.6504166666666666,2.8974787898391511e-06,1.4487393949195756e-06,1,1,1748942.5942201591,1724299.700947542,9099144.4627085105,0.26957688904597238
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,80,2.6833333333333336,2.9334638274743178e-06,1.4667319137371589e-06,1,1,1732301.7833642021,1707975.9189924544,9105404.3513343949,0.2833762509321317
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,81,2.7162500000000001,2.9694488651094841e-06,1.4847244325547421e-06,1,1,1715950.214292279,1691939.5925732763,9111492.4621028751,0.2968060471180945
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,82,2.749166666666667,3.0054339027446504e-06,1.5027169513723252e-06,1,1,1699881.6119775665,1676184.1151932837,9117414.596640788,0.30987832821270195
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,83,2.7820833333333335,3.0414189403798167e-06,1.5207094701899083e-06,1,1,1684089.8003713689,1660703.0197693342,9123176.3456714135,0.32260473261242462
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,84,2.8149999999999999,3.0774039780149829e-06,1.5387019890074915e-06,1,1,1668568.7084138121,1645489.9806822627,9128783.0951655768,0.33499649637711187
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,85,2.8479166666666669,3.1133890156501492e-06,1.5566945078250746e-06,1,1,1653312.3748040458,1630538.8149595424,9134240.0326482784,0.3470644636944088
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,86,2.8808333333333334,3.1493740532853155e-06,1.5746870266426578e-06,1,1,1638314.951683823,1615843.4827222214,9139552.1535925176,0.35881909776882687
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,87,2.9137500000000003,3.1853590909204822e-06,1.5926795454602411e-06,1,1,1623570.7073876928,1601398.087001964,9144724.2678422704,0.37027049199420192
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,88,2.9466666666666668,3.2213441285556481e-06,1.610672064277824e-06,1,1,1609074.0283852541,1587196.8730294928,9149761.0060168076,0.38142838129105733
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,89,2.9795833333333337,3.2573291661908148e-06,1.6286645830954074e-06,1,1,1594819.4205239345,1573234.2270852462,9154666.8258572612,0.39230215350993375
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,90,3.0125000000000002,3.293314203825981e-06,1.6466571019129905e-06,1,1,1580801.5096761927,1559504.6749684422,9159446.0184861235,0.40290086082379772
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,91,3.0454166666666667,3.3292992414611469e-06,1.6646496207305735e-06,1,1,1567015.0418662764,1546002.8801642731,9164102.7145538293,0.41323323104075732
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,92,3.0783333333333336,3.3652842790963136e-06,1.6826421395481568e-06,1,1,1553454.8829611635,1532723.6417549611,9168640.8902526982,0.42330767878234565
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,93,3.1112500000000001,3.4012693167314799e-06,1.7006346583657399e-06,1,1,1540116.0179838287,1519661.8921276084,9173064.3731835354,0.4331323164843302
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,94,3.144166666666667,3.4372543543666466e-06,1.7186271771833233e-06,1,1,1526993.5501069976,1506812.6945082354,9177376.848065285,0.44271496518882542
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,95,3.1770833333333335,3.4732393920018124e-06,1.7366196960009062e-06,1,1,1514082.6993816171,1494171.2403749435,9181581.8622759096,0.45206316509205241
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,96,3.21,3.5092244296369787e-06,1.7546122148184894e-06,1,1,1501378.8012346704,1481732.8467606488,9185682.8312237076,0.46118418583719839
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,97,3.2429166666666669,3.5452094672721454e-06,1.7726047336360727e-06,1,1,1488877.3047837131,1469492.9534898221,9189683.0435411651,0.47008503652648054
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,98,3.2758333333333334,3.5811945049073113e-06,1.7905972524536556e-06,1,1,1476573.7709965534,1457447.1203583861,9193585.6661026627,0.47877247544755791
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,99,3.3087500000000003,3.617179542542478e-06,1.808589771271239e-06,1,1,1464463.8707215542,1445591.024278977,9197393.7488660105,0.48725301950692324
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,100,3.3416666666666668,3.6531645801776443e-06,1.8265822900888221e-06,1,1,1452543.3826225419,1433920.4564150998,9201110.2295363266,0.49553295336011288
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,101,3.3745833333333337,3.6891496178128106e-06,1.8445748089064053e-06,1,1,1440808.1910313782,1422431.3193100579,9204737.9380570631,0.50361833824302238
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,102,3.4075000000000002,3.7251346554479768e-06,1.8625673277239884e-06,1,1,1429254.2837443519,1411119.6240237246,9208279.6009296887,0.51151502050171571
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,103,3.4404166666666667,3.7611196930831427e-06,1.8805598465415713e-06,1,1,1417877.7497715116,1399981.4872915226,9211737.8453659955,0.51922863982398204
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,104,3.4733333333333336,3.7971047307183094e-06,1.8985523653591547e-06,1,1,1406674.7770624831,1389013.1287089004,9215115.2032763436,0.52676463717479183
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,105,3.5062500000000001,3.8330897683534752e-06,1.9165448841767376e-06,1,1,1395641.6502107254,1378210.867953036,9218414.1150990538,0.53412826244243616
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,106,3.539166666666667,3.8690748059886424e-06,1.9345374029943212e-06,1,1,1384774.7481551687,1367571.122044415,9221636.9334747866,0.5413245817993716
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,107,3.5720833333333335,3.9050598436238087e-06,1.9525299218119043e-06,1,1,1374070.5418857725,1357090.4026515181,9224785.9267712627,0.54835848478548765
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,108,3.6050000000000004,3.9410448812589749e-06,1.9705224406294875e-06,1,1,1363525.5921579148,1346765.3134523714,9227863.2824623175,0.55523469111880608
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,109,3.6379166666666669,3.9770299188941412e-06,1.9885149594470706e-06,1,1,1353136.5472266921,1336592.5475392039,9230871.1103679892,0.56195775724488395
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,110,3.6708333333333334,4.0130149565293075e-06,2.0065074782646537e-06,1,1,1342900.1406044369,1326568.8848858471,9233811.4457585476,0.5685320826280339
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,111,3.7037500000000003,4.0489999941644738e-06,2.0244999970822369e-06,1,1,1332813.1888463085,1316691.1898687067,9236686.2523290087,0.57496191579579958
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,112,3.7366666666666668,4.0849850317996401e-06,2.04249251589982e-06,1,1,1322872.5893682512,1306956.4088465408,9239497.4250484724,0.58125136014343848
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,113,3.7695833333333337,4.1209700694348063e-06,2.0604850347174032e-06,1,1,1313075.31829989,1297361.5677997,9242246.7928892802,0.58740437950683433
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,114,3.8025000000000002,4.1569551070699726e-06,2.0784775535349863e-06,1,1,1303418.4283786023,1287903.7700294806,9244936.1214402746,0.59342480351086158
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,115,3.8354166666666671,4.1929401447051389e-06,2.0964700723525694e-06,1,1,1293899.0468798499,1278580.193917593,9247567.1154098324,0.59931633270352269
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,116,3.8683333333333336,4.2289251823403052e-06,2.1144625911701526e-06,1,1,1284514.3735935763,1269388.0907424712,9250141.4210225437,0.60508254348230339
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,117,3.9012500000000001,4.2649102199754715e-06,2.1324551099877357e-06,1,1,1275261.6788417711,1260324.7825609283,9252660.6283136029,0.6107268928197731
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,118,3.934166666666667,4.3008952576106377e-06,2.1504476288053189e-06,1,1,1266138.3015414411,1251387.6601460062,9255126.2733259518,0.61625272279783794
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,119,3.9670833333333335,4.336880295245804e-06,2.168440147622902e-06,1,1,1257141.6473116931,1242574.1809783939,9257539.8402148169,0.62166326495921631
SG-008-METAL-001,E_x_2_1,exact,E_x,2,1,120,4.0000000000000009,4.3728653328809711e-06,2.1864326664404856e-06,1,1,1248269.1866294881,1233881.8673045114,9259902.7632612176,0.62696164447803282
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,0,0.050000000000000003,5.4660816661012134e-08,2.7330408330506067e-08,0,0,4185308.3080524374,4580115.9570603371,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,1,0.082916666666666666,9.064585429617844e-08,4.532292714808922e-08,0,0,3993842.8158276086,4351809.3784857364,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,2,0.11583333333333334,1.2663089193134477e-07,6.3315445965672386e-08,0,0,3819128.9476919998,4145183.0467838477,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,3,0.14874999999999999,1.6261592956651108e-07,8.130796478325554e-08,0,0,3659060.4055208145,3957288.773036473,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,4,0.1816666666666667,1.9860096720167744e-07,9.9300483600838719e-08,0,0,3511869.80582827,3785689.7349821106,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,5,0.21458333333333335,2.3458600483684374e-07,1.1729300241842187e-07,0,0,3376063.1493429281,3628354.2135009458,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,6,0.2475,2.7057104247201005e-07,1.3528552123600503e-07,0,0,3250368.9291639738,3483574.7700104928,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,7,0.2804166666666667,3.0655608010717638e-07,1.5327804005358819e-07,0,0,3133698.1993752471,3349906.0313945236,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,8,0.31333333333333335,3.4254111774234272e-07,1.7127055887117136e-07,0,0,3025112.9455940514,3226116.269209404,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,9,0.34625,3.78526155377509e-07,1.892630776887545e-07,0,0,2923800.8112110067,3111149.3321261099,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,10,0.37916666666666671,4.1451119301267533e-07,2.0725559650633766e-07,0,0,2829054.7376230746,3004094.4378182958,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,11,0.41208333333333336,4.5049623064784166e-07,2.2524811532392083e-07,0,0,2740256.4387777089,2904161.994162383,nan,nan
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,12,0.44500000000000001,4.8648126828300794e-07,2.4324063414150397e-07,0,1,2656862.8932076315,2810664.0909768799,8594631.2628404107,-0.81137292084473056
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,13,0.47791666666666671,5.2246630591817433e-07,2.6123315295908716e-07,0,1,2578395.2297272594,2722998.6425724006,8646594.4765365776,-0.70288619095866323
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,14,0.51083333333333336,5.5845134355334061e-07,2.792256717766703e-07,0,1,2504429.5261266646,2640636.4081327482,8693751.3030056842,-0.60386804235484071
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,15,0.54375000000000007,5.9443638118850699e-07,2.972181905942535e-07,0,1,2434589.1474321843,2563110.2984979139,8736685.9214889724,-0.51324714317776554
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,16,0.57666666666666677,6.3042141882367338e-07,3.1521070941183669e-07,0,1,2368538.331352761,2490006.512867494,8775895.0169537924,-0.4300995931963561
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,17,0.60958333333333348,6.6640645645883966e-07,3.3320322822941983e-07,0,1,2305976.7903136611,2420957.150211046,8811803.284752842,-0.35362521746029829
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,18,0.64250000000000007,7.0239149409400594e-07,3.5119574704700297e-07,0,1,2246635.1469526733,2355634.0168478801,8844775.7747130208,-0.28312819311185333
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,19,0.67541666666666678,7.3837653172917232e-07,3.6918826586458616e-07,0,1,2190271.0567081277,2293743.4102039044,8875127.8005500901,-0.21800112681524844
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,20,0.70833333333333348,7.743615693643386e-07,3.871807846821693e-07,0,1,2136665.8997865138,2235021.7038090001,8903132.9556508623,-0.15771189754310161
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,21,0.74125000000000008,8.1034660699950488e-07,4.0517330349975244e-07,0,1,2085621.9472942147,2179231.5935322256,8929029.6429410484,-0.10179272890766665
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,22,0.77416666666666678,8.4633164463467127e-07,4.2316582231733563e-07,0,1,2036959.9240905019,2126158.8923290004,8953026.4292039145,-0.049831069301810971
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,23,0.80708333333333349,8.8231668226983765e-07,4.4115834113491883e-07,0,1,1990516.9050446341,2075609.7822147221,8975306.4623170588,-0.0014619458196739631
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,24,0.84000000000000008,9.1830171990500383e-07,4.5915085995250191e-07,1,1,1946144.492671567,2027408.4491385017,8996031.1362183597,0.043638474182919357
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,25,0.87291666666666679,9.5428675754017011e-07,4.7714337877008505e-07,1,1,1903707.2331964511,1981395.0399257513,9015343.1479804143,0.08575832713623785
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,26,0.90583333333333349,9.902717951753366e-07,4.951358975876683e-07,1,1,1863081.2354306553,1937423.8912581499,9033369.0606313981,0.12515467469910013
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,27,0.9387500000000002,1.0262568328105029e-06,5.1312841640525144e-07,1,1,1824152.9627957002,1895361.989349023,9050221.461790802,0.16205744169170522
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,28,0.97166666666666679,1.0622418704456692e-06,5.3112093522283458e-07,1,1,1786818.1736884718,1855087.6259999813,9066000.7899758425,0.19667278369446994
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,29,1.0045833333333334,1.0982269080808354e-06,5.4911345404041772e-07,1,1,1750980.9893613523,1816489.2224363713,9080796.8862579409,0.22918597682806577
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,30,1.0375000000000001,1.1342119457160017e-06,5.6710597285800086e-07,1,1,1716553.0717668023,1779464.2969830707,9094690.3178379182,0.25976390567786523
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,31,1.0704166666666668,1.1701969833511682e-06,5.8509849167558411e-07,1,1,1683452.8965233508,1743918.5564676179,9107753.5113440193,0.28855721200111129
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,32,1.1033333333333335,1.2061820209863345e-06,6.0309101049316725e-07,1,1,1651605.1084063421,1709765.0943888538,9120051.7267008852,0.31570215607812774
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,33,1.1362500000000002,1.2421670586215008e-06,6.2108352931075039e-07,1,1,1620939.9486378541,1676923.6814957238,9131643.8968650661,0.34132223381424914
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,34,1.1691666666666669,1.2781520962566673e-06,6.3907604812833363e-07,1,1,1591392.7448142769,1645320.1365851925,9142583.3542661257,0.36552958555636406
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,35,1.2020833333333336,1.3141371338918335e-06,6.5706856694591677e-07,1,1,1562903.4556221352,1614885.7671323018,9152918.4611970726,0.38842622673714716
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,36,1.2350000000000001,1.3501221715269996e-06,6.750610857634998e-07,1,1,1535416.2635971133,1585556.8708745092,9162693.1584828477,0.4101051256479249
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,37,1.2679166666666668,1.3861072091621661e-06,6.9305360458108305e-07,1,1,1508879.2101138872,1557274.2907393654,9171947.4443812948,0.43065114966897405
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,38,1.3008333333333335,1.4220922467973324e-06,7.1104612339866619e-07,1,1,1483243.8675843377,1529983.0165716156,9180717.7937283386,0.45014189799492249
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,39,1.3337500000000002,1.4580772844324987e-06,7.2903864221624933e-07,1,1,1458465.0445129783,1503631.8280174802,9189037.5257428791,0.46864843615669244
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,40,1.3666666666666669,1.4940623220676652e-06,7.4703116103383258e-07,1,1,1434500.5196303744,1478172.9736881261,9196937.1275899485,0.48623594535883025
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,41,1.3995833333333336,1.5300473597028314e-06,7.6502367985141572e-07,1,1,1411310.8018140965,1453561.8823740678,9204444.539709948,0.50296429774070861
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,42,1.4325000000000001,1.5660323973379975e-06,7.8301619866899875e-07,1,1,1388858.9129255069,1429756.9026362165,9211585.4080150463,0.51888856706628228
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,43,1.4654166666666668,1.602017434973164e-06,8.01008717486582e-07,1,1,1367110.1910504466,1406719.0675729238,9218383.3072972745,0.53405948299648398
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,44,1.4983333333333335,1.6380024726083303e-06,8.1900123630416514e-07,1,1,1346032.1119417083,1384411.8819684035,9224859.9395595547,0.54852383595771947
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,45,1.5312500000000002,1.6739875102434968e-06,8.3699375512174838e-07,1,1,1325594.1267286823,1362801.129376906,9231035.3104489706,0.56232483865402183
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,46,1.5641666666666669,1.709972547878663e-06,8.5498627393933152e-07,1,1,1305767.514191045,1341854.6969977452,9236927.8865233492,0.57550244944987949
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,47,1.5970833333333336,1.7459575855138293e-06,8.7297879275691466e-07,1,1,1286525.2460941386,1321542.4164560167,9242554.7357034497,0.58809366215234748
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,48,1.6300000000000001,1.7819426231489956e-06,8.909713115744978e-07,1,1,1267841.8642582442,1301835.9188287312,9247931.6529419608,0.6001327661246697
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,49,1.6629166666666668,1.8179276607841619e-06,9.0896383039208094e-07,1,1,1249693.3681859833,1282708.502451252,9253073.2728675343,0.61165158015327437
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,50,1.6958333333333335,1.8539126984193282e-06,9.2695634920966408e-07,1,1,1232057.1122048537,1264135.0122086264,9257993.1709295399,0.62267966305243494
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,51,1.7287500000000002,1.8898977360544947e-06,9.4494886802724733e-07,1,1,1214911.7111979956,1246091.7291643328,9262703.9543702602,0.63324450361415263
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,52,1.7616666666666669,1.9258827736896611e-06,9.6294138684483057e-07,1,1,1198236.9540980731,1228556.2695081311,9267217.3441810627,0.6433716921868281
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,53,1.7945833333333336,1.9618678113248274e-06,9.8093390566241371e-07,1,1,1182013.7244085253,1211507.4919177706,9271544.2490526494,0.65308507588579345
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,54,1.8275000000000003,1.9978528489599937e-06,9.9892642447999685e-07,1,1,1166223.9270950621,1194925.4125284213,9275694.8322036248,0.66240689919661533
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,55,1.8604166666666668,2.03383788659516e-06,1.01691894329758e-06,1,1,1150850.4212595902,1178791.1267907715,9279678.5718628336,0.67135793152148016
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,56,1.8933333333333335,2.0698229242303263e-06,1.0349114621151631e-06,1,1,1135876.9580699238,1163086.7375753766,9283504.3160870206,0.67995758303657394
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,57,1.9262500000000002,2.1058079618654925e-06,1.0529039809327463e-06,1,1,1121288.1234727625,1147795.2889484123,9287180.3325137943,0.6882240100689222
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,58,1.9591666666666669,2.1417929995006588e-06,1.0708964997503294e-06,1,1,1107069.2852653416,1132900.7051036533,9290714.3535791691,0.69617421106257726
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,59,1.9920833333333337,2.1777780371358251e-06,1.0888890185679126e-06,1,1,1093206.5441437012,1118387.7339883065,9294113.6176673751,0.70382411408262868
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,60,2.0250000000000004,2.2137630747709918e-06,1.1068815373854959e-06,1,1,1079686.6883833166,1104241.8952071134,9297384.9066068865,0.71118865669929265
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,61,2.0579166666666668,2.2497481124061577e-06,1.1248740562030788e-06,1,1,1066497.151841481,1090449.4318306495,9300534.5798797235,0.71828185900116315
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,62,2.0908333333333333,2.2857331500413239e-06,1.142866575020662e-06,1,1,1053625.9750008092,1076997.265770687,9303568.6058700252,0.72511689040494809
SG-008-METAL-001,E_y_1_1,closed_form,E_y,1,1,63,2.1237500000000002,2.3217181876764906e-06,1.1608590938382453e-06,1,1,1041061.7688000231,1063872.956418334,9306492.5904418454,0.73170613085683112
